total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
65964,234.58,C,PA,07-Jan-18,18:01.9,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":8,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[3.43, 2.55, 3.46, 8.43, 6.48]",0b101010101,초기화 작업 진행 중
70510,761.35,A,TX,11-Feb-18,49:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":6,""mort"":2}",0,"[4.65, 0.94, 0.3, 5.53, 2.57]",0x75,초기화 작업 진행 중
860,838.71,B,FL,13-Mar-18,15:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":8,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":21,""open_cc"":15,""mort"":2}",0,"[6.53, 2.22, 0.28, 6.15, 9.77]",0b1010101100,초기화 작업 진행 중
87687,514.91,B,VA,18-Feb-18,15:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":7,""mort"":4}",0,"[7.56, 9.36, 8.13, 3.17, 1.4]",0x2ca,분석 보고서 생성됨
14461,156.59,A,SD,04-Apr-18,27:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":23,""open_cc"":9,""mort"":0}",0,"[5.2, 2.09, 9.87, 0.39, 8.89]",0b11010011,분석 보고서 생성됨
121076,922.25,C,MO,31-Jan-18,44:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":9,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":27,""open_cc"":13,""mort"":4}",0,"[5.87, 4.51, 1.37, 0.29, 0.28]",0b1100111100,시스템 업데이트 필요
159851,357.17,C,IL,14-Apr-18,51:58.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":8,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[8.28, 0.91, 4.29, 9.27, 8.15]",0b10001101,네트워크 연결 불안정
18294,167.54,C,TX,08-Apr-18,17:22.1,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":9,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":8,""mort"":0}",0,"[2.01, 4.3, 1.13, 4.95, 3.45]",0x3af,시스템 업데이트 필요
40982,219.23,A,FL,04-Apr-18,07:22.1,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":3,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[8.06, 6.84, 2.59, 2.59, 1.88]",0b1100110111,시스템 업데이트 필요
47451,402.25,C,AZ,13-Mar-18,40:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":11,""open_cc"":5,""mort"":1}",0,"[1.34, 1.63, 8.8, 8.12, 5.13]",0x141,네트워크 연결 불안정
23551,729.71,C,NY,19-Mar-18,25:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":6,""open_cc"":6,""mort"":1}",0,"[9.55, 7.47, 1.97, 1.0, 8.56]",0b1010101101,정기 점검 완료
177350,579.95,E,NJ,27-Feb-18,58:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":23,""open_cc"":12,""mort"":3}",0,"[2.75, 0.37, 3.24, 2.21, 8.56]",0b1111010,알 수 없는 오류 발생
16061,626.46,A,IL,08-Feb-18,20:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":28,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":32,""open_cc"":27,""mort"":1}",0,"[3.35, 1.02, 1.16, 1.95, 0.97]",0b1011011110,센서 값 정상 범위
10994,381.4,D,MN,14-Feb-18,22:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":22,""open_cc"":16,""mort"":0}",0,"[3.54, 4.47, 4.07, 6.39, 3.45]",0b1101011101,정기 점검 완료
84019,365.5,A,TX,22-Feb-18,36:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":6,""mort"":2}",0,"[1.88, 9.42, 7.25, 7.56, 0.37]",0b1110000000,초기화 작업 진행 중
7020,496.9,A,CO,19-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":2,""mort"":0}",0,"[2.88, 8.22, 4.05, 6.65, 6.05]",0x11c,배터리 잔량 부족
47779,578.21,A,MA,27-Feb-18,00:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":9,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":10,""open_cc"":9,""mort"":1}",0,"[2.11, 0.96, 9.11, 3.32, 4.35]",0x3a5,사용자 로그인 기록
22788,227.26,B,NJ,31-Jan-18,45:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":11,""open_cc"":8,""mort"":2}",0,"[8.76, 2.5, 2.31, 1.32, 2.83]",0x31b,알 수 없는 오류 발생
29553,397.41,D,MN,07-Feb-18,54:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":17,""open_cc"":10,""mort"":2}",0,"[3.35, 4.42, 6.99, 1.53, 7.1]",0b111011,정기 점검 완료
60327,388.53,C,NY,13-Feb-18,48:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":6,""mort"":1}",0,"[2.5, 2.46, 2.98, 0.88, 7.37]",0b1110100111,시스템 업데이트 필요
30552,250.55,A,IL,19-Mar-18,56:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":8,""open_cc"":8,""mort"":1}",0,"[0.57, 6.98, 8.44, 7.52, 7.78]",0b1010110,사용자 로그인 기록
39168,607.97,E,TX,10-Apr-18,31:58.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":8,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":26,""open_cc"":10,""mort"":2}",0,"[8.69, 4.38, 9.4, 6.06, 9.47]",0b1101001111,네트워크 연결 불안정
78028,226.51,B,TN,31-Jan-18,50:11.2,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":7,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":10,""mort"":3}",0,"[0.18, 3.87, 7.54, 9.72, 7.23]",0x3b2,초기화 작업 진행 중
42210,244.65,C,NH,09-Mar-18,20:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":27,""open_cc"":8,""mort"":3}",0,"[5.13, 1.14, 2.12, 7.63, 2.68]",0b111010001,정기 점검 완료
13329,416.22,C,SC,02-Apr-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":10,""open_cc"":9,""mort"":0}",0,"[8.46, 2.82, 6.78, 3.02, 3.45]",0x18e,분석 보고서 생성됨
79897,602.21,A,NY,15-Mar-18,22:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":19,""open_cc"":14,""mort"":3}",0,"[1.94, 9.79, 7.59, 8.94, 1.59]",0b101110101,알 수 없는 오류 발생
40706,246.36,C,FL,07-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":6,""mort"":0}",0,"[6.47, 6.04, 7.15, 1.38, 3.68]",0b1000000101,시스템 업데이트 필요
20307,203.88,C,TX,03-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":2,""mort"":0}",0,"[8.61, 4.94, 7.54, 3.86, 6.32]",0x14d,데이터 처리 성공
11443,156.62,A,TX,01-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[9.87, 1.83, 2.55, 0.82, 6.82]",0x2d9,시스템 업데이트 필요
43411,339.41,B,FL,12-Feb-18,34:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":6,""mort"":0}",0,"[7.25, 8.56, 5.14, 6.78, 6.3]",0b1110000100,모터 온도 상승 경고
27408,475.15,A,AL,02-Feb-18,55:47.4,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":3,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":7,""mort"":4}",0,"[3.19, 6.86, 8.52, 4.89, 4.61]",0xc0,모터 온도 상승 경고
38487,275.34,D,WY,07-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":15,""open_cc"":7,""mort"":0}",0,"[7.49, 1.65, 6.38, 9.57, 5.06]",0b1011010011,알 수 없는 오류 발생
47029,324.65,B,CA,21-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":13,""open_cc"":7,""mort"":0}",0,"[3.08, 3.37, 6.92, 7.94, 4.76]",0x320,모터 온도 상승 경고
66933,1076.62,D,PA,14-Apr-18,27:22.1,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":0,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":4,""open_cc"":3,""mort"":0}",0,"[6.04, 0.49, 5.99, 1.3, 2.93]",0b1110110100,분석 보고서 생성됨
5459,980.75,B,CA,21-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":10,""open_cc"":8,""mort"":0}",0,"[8.03, 1.14, 10.0, 0.38, 4.55]",0b111011101,네트워크 연결 불안정
57403,487.34,A,CO,06-Feb-18,25:52.8,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":4,""mort"":5}",0,"[1.86, 9.01, 9.15, 5.03, 6.65]",0x36b,분석 보고서 생성됨
29882,670.13,C,NY,27-Mar-18,23:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":15,""open_cc"":7,""mort"":0}",0,"[9.43, 7.39, 8.95, 8.81, 5.24]",0b10110000,센서 값 정상 범위
9913,245.76,E,MO,19-Feb-18,18:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":4,""mort"":2}",0,"[2.63, 4.99, 4.72, 3.96, 9.57]",0x13b,분석 보고서 생성됨
76834,542.74,D,FL,11-Mar-18,36:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":10,""satisfactory"":23,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":22,""open_cc"":19,""mort"":2}",0,"[0.87, 2.84, 2.35, 9.78, 4.94]",0b1000101,사용자 로그인 기록
165182,368.9,C,MO,31-Jan-18,33:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":8,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":20,""open_cc"":8,""mort"":6}",0,"[8.41, 7.08, 1.04, 9.65, 1.41]",0x4c,모터 온도 상승 경고
20366,351.67,C,CA,19-Mar-18,51:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":9,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":9,""mort"":0}",0,"[1.69, 0.47, 7.32, 4.41, 7.76]",0b1011011001,분석 보고서 생성됨
96202,805.86,B,NY,25-Feb-18,57:22.1,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":11,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":13,""open_cc"":4,""mort"":2}",0,"[7.71, 2.13, 5.96, 4.2, 3.61]",0b11010001,초기화 작업 진행 중
2523,386.76,B,MA,15-Mar-18,08:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":6,""open_cc"":4,""mort"":0}",0,"[9.26, 8.27, 8.12, 2.88, 9.95]",0b1101101001,사용자 로그인 기록
27474,186.23,A,TN,31-Jan-18,08:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[9.65, 0.83, 8.87, 7.41, 1.0]",0x5d,초기화 작업 진행 중
53298,392.36,B,NJ,03-Mar-18,34:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":4,""mort"":3}",0,"[9.25, 8.86, 0.83, 6.8, 1.53]",0b111110001,초기화 작업 진행 중
164954,230.57,C,LA,15-Feb-18,15:52.8,"{""current_delinq"":0,""current_installment"":15,""opened_24m"":4,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":2,""open_cc"":2,""mort"":1}",0,"[4.42, 2.87, 7.74, 2.44, 6.4]",0x356,사용자 로그인 기록
5929,684.24,C,OH,16-Apr-18,03:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":6,""mort"":0}",0,"[7.49, 8.83, 0.09, 2.14, 1.56]",0x1ff,초기화 작업 진행 중
19887,263.78,A,MA,11-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":4,""mort"":2}",0,"[3.83, 7.76, 5.61, 8.13, 3.73]",0x2b0,초기화 작업 진행 중
110739,857.39,C,WV,05-Feb-18,36:38.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":12,""open_cc"":11,""mort"":4}",0,"[9.76, 2.74, 7.33, 3.49, 4.79]",0b1010110010,사용자 로그인 기록
61746,1229.97,A,GA,01-Mar-18,06:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":10,""open_cc"":5,""mort"":3}",0,"[3.41, 3.5, 2.93, 6.8, 1.21]",0x19,알 수 없는 오류 발생
69424,316.46,C,CA,31-Mar-18,19:43.3,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":4,""mort"":3}",0,"[2.18, 1.12, 9.76, 0.66, 9.88]",0x4f,시스템 업데이트 필요
11048,223.44,A,PA,09-Mar-18,58:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":18,""open_cc"":10,""mort"":0}",0,"[8.62, 3.42, 9.56, 8.3, 5.35]",0b111011100,모터 온도 상승 경고
44111,238.94,E,WI,03-Mar-18,28:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":3,""mort"":0}",0,"[2.47, 8.4, 7.96, 4.44, 5.96]",0b1101100100,센서 값 정상 범위
62706,78.06,C,TX,06-Feb-18,34:08.2,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[9.14, 2.62, 2.56, 9.45, 9.34]",0b110100110,배터리 잔량 부족
4154,307.5,A,IN,27-Feb-18,01:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":12,""open_cc"":7,""mort"":0}",0,"[2.33, 7.03, 3.03, 6.45, 5.05]",0x1f4,알 수 없는 오류 발생
20877,947.67,D,CA,03-Feb-18,41:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":9,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":8,""open_cc"":6,""mort"":0}",0,"[2.83, 9.5, 3.17, 7.34, 4.14]",0b1011000001,네트워크 연결 불안정
17445,477.35,E,OH,03-Mar-18,39:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":10,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":18,""open_cc"":11,""mort"":1}",0,"[8.43, 0.6, 6.15, 4.53, 8.0]",0b1000001000,사용자 로그인 기록
34611,745.92,C,CA,03-Jan-18,30:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":23,""open_cc"":9,""mort"":0}",0,"[9.29, 8.32, 1.11, 2.78, 9.52]",0b1001110001,분석 보고서 생성됨
38608,416.28,C,CA,25-Mar-18,09:23.4,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":6,""mort"":1}",0,"[6.82, 3.93, 3.8, 8.49, 4.16]",0x304,센서 값 정상 범위
27762,320.05,B,MI,04-Feb-18,39:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":30,""open_cc"":17,""mort"":0}",0,"[3.62, 6.18, 6.4, 9.62, 9.35]",0x8e,배터리 잔량 부족
30433,78.54,D,NY,23-Feb-18,34:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":6,""mort"":0}",0,"[6.96, 7.0, 8.76, 6.77, 0.53]",0x111,시스템 업데이트 필요
21669,168.78,C,IL,04-Apr-18,20:27.5,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[1.76, 8.79, 8.01, 7.27, 1.55]",0x212,시스템 업데이트 필요
28400,759.25,B,GA,25-Mar-18,05:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":23,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":24,""open_cc"":22,""mort"":2}",0,"[5.27, 6.53, 8.27, 1.76, 8.02]",0b1011010110,분석 보고서 생성됨
49906,1172.9,C,KS,01-Jan-18,43:08.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":6,""mort"":0}",0,"[0.96, 3.18, 0.55, 7.55, 6.62]",0b1111001000,사용자 로그인 기록
15755,273.08,D,NY,11-Mar-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":2,""open_cc"":2,""mort"":0}",0,"[7.13, 9.92, 1.02, 1.27, 3.88]",0x205,데이터 처리 성공
13900,77.91,B,NY,01-Mar-18,08:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":2,""mort"":1}",0,"[2.73, 4.21, 2.39, 9.54, 7.49]",0b10111011,센서 값 정상 범위
52475,590.25,A,OH,13-Jan-18,04:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":7,""mort"":3}",0,"[0.33, 5.19, 6.39, 2.68, 0.25]",0b1000111101,초기화 작업 진행 중
46068,715.88,D,MA,07-Mar-18,06:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":10,""open_cc"":7,""mort"":2}",0,"[6.09, 2.63, 7.36, 9.11, 5.85]",0b1100110011,모터 온도 상승 경고
27819,305.12,D,MD,27-Jan-18,36:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":13,""open_cc"":10,""mort"":1}",0,"[4.02, 7.04, 3.63, 8.24, 8.17]",0x2cd,모터 온도 상승 경고
93341,391.5,A,AR,19-Feb-18,18:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":28,""open_cc"":18,""mort"":3}",0,"[0.17, 2.59, 3.73, 3.83, 0.46]",0b11010100,배터리 잔량 부족
68759,292.59,D,NY,19-Mar-18,15:52.8,"{""current_delinq"":0,""current_installment"":13,""opened_24m"":5,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":12,""open_cc"":9,""mort"":0}",0,"[5.28, 7.82, 4.28, 7.86, 9.8]",0x11c,초기화 작업 진행 중
57617,636.38,B,NY,06-Apr-18,24:08.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":2,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":18,""open_cc"":8,""mort"":2}",0,"[8.97, 2.34, 7.55, 1.66, 3.85]",0b1111111,사용자 로그인 기록
39654,213.21,A,MS,17-Feb-18,50:11.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[7.43, 1.01, 9.49, 3.9, 6.82]",0x240,모터 온도 상승 경고
